"log_time","user_created_time","impact_category","logged_value"
2024-03-11 17:51:19.222 +1100,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,7
2024-03-11 17:51:26.446 +1100,2023-12-07 11:21:17.225 +1100,mood,7
2024-03-11 18:58:22.850 +1100,2024-03-08 22:48:13.790 +1100,hours_of_sleep,0
2024-03-11 18:58:33.457 +1100,2024-03-08 22:48:13.790 +1100,energy_level_upon_awakening,1.95
2024-03-11 18:58:43.142 +1100,2024-03-08 22:48:13.790 +1100,mood,8.67
2024-03-11 21:45:27.465 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-03-11 21:45:35.252 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,7.58
2024-03-11 21:45:41.973 +1100,2024-01-30 00:50:40.963 +1100,mood,8.75
2024-03-12 03:43:38.264 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,8.5
2024-03-12 03:43:43.821 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,6
2024-03-12 03:43:49.439 +1100,2023-08-17 03:37:21.683 +1000,mood,5.5
2024-03-12 06:00:21.075 +1100,2023-12-07 11:21:17.225 +1100,perception_of_productivity,8
2024-03-12 06:00:25.753 +1100,2023-12-07 11:21:17.225 +1100,mood,8
2024-03-12 06:08:27.156 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-03-12 06:09:06.034 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5.08
2024-03-12 06:48:30.406 +1100,2023-06-12 22:34:32.622 +1000,energy_level_upon_awakening,5
2024-03-12 06:48:38.634 +1100,2023-06-12 22:34:32.622 +1000,mood,7
2024-03-12 10:54:01.866 +1100,2023-12-11 03:51:05.388 +1100,perception_of_productivity,9.48
2024-03-12 10:54:04.484 +1100,2023-12-11 03:51:05.388 +1100,mood,10
2024-03-12 12:01:43.370 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,7
2024-03-12 12:01:50.386 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,8
2024-03-12 12:01:56.589 +1100,2023-01-26 02:57:05.097 +1100,mood,8
2024-03-12 13:16:55.794 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-03-12 13:17:02.858 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,2.23
2024-03-12 13:17:06.127 +1100,2022-09-10 20:36:44.882 +1000,mood,4.16
2024-03-12 16:23:24.970 +1100,2023-10-09 17:57:51.716 +1100,perception_of_productivity,5
2024-03-12 16:23:32.081 +1100,2023-10-09 17:57:51.716 +1100,mood,10
2024-03-12 16:30:56.501 +1100,2023-12-07 11:21:17.225 +1100,hours_of_sleep,7
2024-03-12 16:31:02.789 +1100,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,8
2024-03-12 16:31:13.462 +1100,2023-12-07 11:21:17.225 +1100,mood,8
2024-03-12 20:31:50.945 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,6.54
2024-03-12 20:31:53.494 +1100,2022-09-10 20:36:44.882 +1000,mood,6.31
2024-03-12 22:51:58.089 +1100,2024-03-07 16:32:17.114 +1100,hours_of_sleep,0
2024-03-12 22:52:09.742 +1100,2024-03-07 16:32:17.114 +1100,energy_level_upon_awakening,7.19
2024-03-12 22:52:16.605 +1100,2024-03-07 16:32:17.114 +1100,mood,3.17
2024-03-12 22:58:09.548 +1100,2023-12-11 03:51:05.388 +1100,hours_of_sleep,0
2024-03-12 22:58:12.461 +1100,2023-12-11 03:51:05.388 +1100,energy_level_upon_awakening,8
2024-03-12 22:58:14.421 +1100,2023-12-11 03:51:05.388 +1100,mood,7
2024-03-12 23:04:08.900 +1100,2024-03-07 16:32:17.114 +1100,perception_of_productivity,0.26
2024-03-12 23:15:42.761 +1100,2024-03-07 16:32:17.114 +1100,mood,4.18
2024-03-13 02:12:52.809 +1100,2023-06-12 22:34:32.622 +1000,energy_level_upon_awakening,6.5
2024-03-13 02:13:00.538 +1100,2023-06-12 22:34:32.622 +1000,mood,7
2024-03-13 02:15:58.810 +1100,2024-03-10 03:54:09.668 +1100,hours_of_sleep,7
2024-03-13 02:16:19.246 +1100,2024-03-10 03:54:09.668 +1100,energy_level_upon_awakening,6
2024-03-13 02:16:37.930 +1100,2024-03-10 03:54:09.668 +1100,mood,6
2024-03-13 04:29:04.759 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,12
2024-03-13 04:29:27.687 +1100,2023-10-09 17:57:51.716 +1100,energy_level_upon_awakening,10
2024-03-13 04:29:32.256 +1100,2023-10-09 17:57:51.716 +1100,mood,10
2024-03-13 04:45:21.808 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7.25
2024-03-13 04:45:34.165 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,4
2024-03-13 04:45:37.540 +1100,2023-08-17 03:37:21.683 +1000,mood,5.5
2024-03-13 05:17:41.631 +1100,2024-03-09 08:16:06.370 +1100,hours_of_sleep,5
2024-03-13 05:51:16.073 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,8
2024-03-13 05:51:28.932 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,6
2024-03-13 05:51:36.866 +1100,2023-01-26 02:57:05.097 +1100,mood,6
2024-03-13 07:19:52.432 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-03-13 07:19:54.649 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,3.62
2024-03-13 07:19:56.809 +1100,2022-09-10 20:36:44.882 +1000,mood,5.26
2024-03-13 07:27:23.458 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-03-13 07:28:02.105 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,4.69
2024-03-13 07:29:29.154 +1100,2022-08-28 20:42:11.356 +1000,mood,7.03
2024-03-13 10:45:25.519 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,5
2024-03-13 10:45:34.611 +1100,2023-08-17 03:37:21.683 +1000,mood,5
2024-03-13 12:02:19.301 +1100,2023-12-11 03:51:05.388 +1100,perception_of_productivity,6.45
2024-03-13 12:02:22.708 +1100,2023-12-11 03:51:05.388 +1100,mood,8.23
2024-03-13 13:39:46.481 +1100,2023-01-26 02:57:05.097 +1100,perception_of_productivity,8.5
2024-03-13 13:39:54.919 +1100,2023-01-26 02:57:05.097 +1100,mood,8
2024-03-13 16:44:50.452 +1100,2023-12-07 11:21:17.225 +1100,hours_of_sleep,6
2024-03-13 16:44:58.071 +1100,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,7
2024-03-13 16:45:06.502 +1100,2023-12-07 11:21:17.225 +1100,mood,7
2024-03-13 19:13:23.437 +1100,2023-12-11 03:51:05.388 +1100,energy_level_upon_awakening,8.5
2024-03-13 19:13:26.484 +1100,2023-12-11 03:51:05.388 +1100,mood,9.05
2024-03-13 19:13:32.945 +1100,2023-12-11 03:51:05.388 +1100,hours_of_sleep,0
2024-03-13 19:29:25.476 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-03-13 19:29:33.396 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,6.17
2024-03-13 19:29:43.359 +1100,2024-01-30 00:50:40.963 +1100,mood,7.89
2024-03-13 20:16:38.274 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,7.5
2024-03-13 20:16:52.648 +1100,2024-01-30 00:50:40.963 +1100,mood,8.36
2024-03-13 23:06:59.181 +1100,2024-02-21 13:06:10.333 +1100,hours_of_sleep,0
2024-03-13 23:07:04.167 +1100,2024-02-21 13:06:10.333 +1100,energy_level_upon_awakening,10
2024-03-13 23:07:05.643 +1100,2024-02-21 13:06:10.333 +1100,mood,0
2024-03-14 01:09:12.248 +1100,2024-03-10 03:54:09.668 +1100,hours_of_sleep,6
2024-03-14 04:34:02.773 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,8.25
2024-03-14 04:34:07.344 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,6
2024-03-14 04:34:10.784 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-03-14 05:29:00.207 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,7
2024-03-14 05:29:08.275 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,9
2024-03-14 05:29:17.951 +1100,2023-01-26 02:57:05.097 +1100,mood,8.6
2024-03-14 05:53:35.551 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-03-14 05:54:18.308 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-03-14 06:02:58.201 +1100,2023-12-07 11:21:17.225 +1100,perception_of_productivity,9
2024-03-14 06:03:03.181 +1100,2023-12-07 11:21:17.225 +1100,mood,8
2024-03-14 06:08:16.583 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,6
2024-03-14 06:08:25.059 +1100,2023-10-09 17:57:51.716 +1100,energy_level_upon_awakening,10
2024-03-14 06:08:32.735 +1100,2023-10-09 17:57:51.716 +1100,mood,9.4
2024-03-14 07:42:05.416 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-03-14 07:42:08.190 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,5.29
2024-03-14 07:42:10.711 +1100,2022-09-10 20:36:44.882 +1000,mood,3.92
2024-03-14 10:36:06.784 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,5
2024-03-14 10:36:11.271 +1100,2023-08-17 03:37:21.683 +1000,mood,5
2024-03-14 16:56:25.464 +1100,2023-12-07 11:21:17.225 +1100,hours_of_sleep,6
2024-03-14 16:56:31.589 +1100,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,7
2024-03-14 16:56:38.471 +1100,2023-12-07 11:21:17.225 +1100,mood,6
2024-03-14 19:49:24.245 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,5.99
2024-03-14 19:49:26.477 +1100,2022-09-10 20:36:44.882 +1000,mood,5.74
2024-03-14 21:20:47.994 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,7
2024-03-14 21:20:53.415 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,7.54
2024-03-14 21:20:59.030 +1100,2024-01-30 00:50:40.963 +1100,mood,7.49
2024-03-15 00:05:43.799 +1100,2024-01-23 11:31:03.759 +1100,perception_of_productivity,5.7
2024-03-15 05:54:36.854 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,7.5
2024-03-15 05:54:48.400 +1100,2023-10-09 17:57:51.716 +1100,energy_level_upon_awakening,9
2024-03-15 05:54:57.205 +1100,2023-10-09 17:57:51.716 +1100,mood,10
2024-03-15 06:00:40.175 +1100,2023-12-07 11:21:17.225 +1100,perception_of_productivity,8
2024-03-15 06:00:46.476 +1100,2023-12-07 11:21:17.225 +1100,mood,8
2024-03-15 06:27:56.389 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,8.25
2024-03-15 06:27:59.856 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,6
2024-03-15 06:28:03.995 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-03-15 07:16:01.893 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,7
2024-03-15 07:16:10.210 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,8.5
2024-03-15 07:16:18.378 +1100,2023-01-26 02:57:05.097 +1100,mood,7
2024-03-15 07:57:24.290 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-03-15 07:57:31.215 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,6.45
2024-03-15 07:57:36.402 +1100,2022-09-10 20:36:44.882 +1000,mood,5.24
2024-03-15 08:13:03.889 +1100,2024-03-09 08:16:06.370 +1100,hours_of_sleep,6
2024-03-15 08:15:27.599 +1100,2024-03-09 08:16:06.370 +1100,energy_level_upon_awakening,6
2024-03-15 08:59:14.707 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,7
2024-03-15 08:59:58.296 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-03-15 10:29:50.587 +1100,2024-03-09 08:16:06.370 +1100,hours_of_sleep,0
2024-03-15 10:48:28.892 +1100,2024-03-09 08:16:06.370 +1100,mood,5
2024-03-15 10:50:32.631 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,8
2024-03-15 10:50:35.830 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,6
2024-03-15 10:50:38.169 +1100,2023-05-09 10:46:26.748 +1000,mood,8
2024-03-15 16:58:29.933 +1100,2024-01-23 11:31:03.759 +1100,mood,7.02
2024-03-15 20:44:42.200 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,4.68
2024-03-15 20:44:44.026 +1100,2022-09-10 20:36:44.882 +1000,mood,4.84
2024-03-16 01:15:44.874 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,8.5
2024-03-16 01:15:48.226 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,6
2024-03-16 01:15:51.103 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-03-16 03:28:28.066 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,6
2024-03-16 03:28:37.586 +1100,2023-10-09 17:57:51.716 +1100,energy_level_upon_awakening,5.8
2024-03-16 03:28:45.153 +1100,2023-10-09 17:57:51.716 +1100,mood,10
2024-03-16 07:40:22.991 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-03-16 07:40:25.953 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,6.03
2024-03-16 07:40:28.590 +1100,2022-09-10 20:36:44.882 +1000,mood,5.11
2024-03-16 08:20:39.319 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,7.4
2024-03-16 08:21:10.593 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-03-16 10:08:38.394 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,7
2024-03-16 10:08:46.736 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,8
2024-03-16 10:08:56.351 +1100,2023-01-26 02:57:05.097 +1100,mood,8
2024-03-16 12:25:20.051 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,6.5
2024-03-16 12:25:24.956 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-03-16 13:14:41.632 +1100,2022-08-28 20:42:11.356 +1000,mood,8
2024-03-16 15:20:01.295 +1100,2023-01-26 02:57:05.097 +1100,perception_of_productivity,10
2024-03-16 15:20:07.988 +1100,2023-01-26 02:57:05.097 +1100,mood,10
2024-03-16 20:46:44.532 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,6.99
2024-03-16 20:46:46.738 +1100,2022-09-10 20:36:44.882 +1000,mood,5.94
2024-03-17 02:16:16.838 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,8.25
2024-03-17 02:16:22.286 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5.5
2024-03-17 02:16:30.354 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-03-17 02:29:19.377 +1100,2024-03-13 07:12:27.026 +1100,hours_of_sleep,5
2024-03-17 02:29:33.668 +1100,2024-03-13 07:12:27.026 +1100,energy_level_upon_awakening,7
2024-03-17 02:30:01.751 +1100,2024-03-13 07:12:27.026 +1100,mood,8
2024-03-17 04:58:55.101 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,9
2024-03-17 04:59:00.827 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,10
2024-03-17 04:59:06.107 +1100,2023-01-26 02:57:05.097 +1100,mood,10
2024-03-17 05:32:31.810 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,12.5
2024-03-17 05:32:39.737 +1100,2023-10-09 17:57:51.716 +1100,energy_level_upon_awakening,10
2024-03-17 05:32:46.219 +1100,2023-10-09 17:57:51.716 +1100,mood,10
2024-03-17 07:30:17.303 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-03-17 07:31:50.551 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,6
2024-03-17 13:17:33.059 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-03-17 13:17:49.432 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,2.83
2024-03-17 13:17:53.601 +1100,2022-09-10 20:36:44.882 +1000,mood,1.02
2024-03-17 20:15:19.980 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-03-17 20:15:20.299 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-03-17 20:15:20.321 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,6.64
2024-03-17 20:15:20.507 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-03-17 20:15:20.683 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,6.64
2024-03-17 20:15:20.729 +1100,2024-01-30 00:50:40.963 +1100,mood,7.03
2024-03-17 20:15:20.904 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,6.64
2024-03-17 20:15:20.994 +1100,2024-01-30 00:50:40.963 +1100,mood,7.03
2024-03-17 20:15:21.286 +1100,2024-01-30 00:50:40.963 +1100,mood,7.03
2024-03-17 20:58:44.576 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,1.34
2024-03-17 20:58:47.808 +1100,2022-09-10 20:36:44.882 +1000,mood,1.52
2024-03-18 02:04:47.246 +1100,2024-03-13 07:12:27.026 +1100,hours_of_sleep,5
2024-03-18 02:07:12.538 +1100,2024-03-13 07:12:27.026 +1100,energy_level_upon_awakening,6.01
2024-03-18 02:08:22.374 +1100,2024-03-13 07:12:27.026 +1100,mood,7
2024-03-18 03:24:49.608 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,7
2024-03-18 03:24:53.669 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,5
2024-03-18 03:24:57.121 +1100,2024-01-30 00:50:40.963 +1100,mood,5
2024-03-18 05:59:12.387 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-03-18 06:00:05.844 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,4.5
2024-03-18 08:01:58.053 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-03-18 08:02:01.792 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,5.68
2024-03-18 08:02:05.534 +1100,2022-09-10 20:36:44.882 +1000,mood,2.39
2024-03-18 08:36:58.379 +1100,2022-08-28 20:42:11.356 +1000,mood,8
2024-03-18 09:01:26.060 +1100,2024-03-18 09:00:47.199 +1100,hours_of_sleep,8
2024-03-18 09:01:56.512 +1100,2024-03-18 09:00:47.199 +1100,energy_level_upon_awakening,5
2024-03-18 09:02:14.695 +1100,2024-03-18 09:00:47.199 +1100,mood,5
2024-03-18 09:28:40.664 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,8.5
2024-03-18 09:28:43.481 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,6
2024-03-18 09:28:46.253 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-03-18 15:30:38.425 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,9
2024-03-18 15:30:45.859 +1100,2023-10-09 17:57:51.716 +1100,energy_level_upon_awakening,10
2024-03-18 15:30:52.537 +1100,2023-10-09 17:57:51.716 +1100,mood,10
2024-03-18 19:00:03.265 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-03-18 19:00:20.070 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,5.94
2024-03-18 19:00:21.235 +1100,2024-01-30 00:50:40.963 +1100,mood,7.5
2024-03-18 19:58:15.328 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,2.96
2024-03-18 19:58:17.148 +1100,2022-09-10 20:36:44.882 +1000,mood,4.61
2024-03-27 02:06:35.040 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,8
2024-03-19 00:00:33.946 +1100,2023-11-29 02:42:19.919 +1100,hours_of_sleep,0
2024-03-19 00:00:40.942 +1100,2023-11-29 02:42:19.919 +1100,energy_level_upon_awakening,5.53
2024-03-19 00:00:50.530 +1100,2023-11-29 02:42:19.919 +1100,mood,7.95
2024-03-19 01:09:05.610 +1100,2024-03-13 07:12:27.026 +1100,hours_of_sleep,5
2024-03-19 01:09:30.257 +1100,2024-03-13 07:12:27.026 +1100,energy_level_upon_awakening,5
2024-03-19 01:09:46.545 +1100,2024-03-13 07:12:27.026 +1100,mood,6
2024-03-19 03:16:42.030 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7.25
2024-03-19 03:16:45.617 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,6
2024-03-19 03:16:48.751 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-03-19 04:32:40.518 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,8
2024-03-19 04:32:46.184 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,10
2024-03-19 04:32:52.584 +1100,2023-01-26 02:57:05.097 +1100,mood,8
2024-03-19 06:38:46.685 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,7.2
2024-03-19 06:39:03.319 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-03-19 08:03:34.904 +1100,2022-08-28 20:42:11.356 +1000,mood,8
2024-03-19 09:10:10.760 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-03-19 09:10:12.621 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,7.07
2024-03-19 09:10:14.725 +1100,2022-09-10 20:36:44.882 +1000,mood,6.61
2024-03-19 10:32:42.726 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,5
2024-03-19 10:32:46.290 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-03-19 18:54:15.122 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,0
2024-03-19 18:54:19.305 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,7
2024-04-01 15:02:18.237 +1100,2024-03-27 06:20:28.493 +1100,perception_of_productivity,9
2024-04-03 06:51:03.360 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-04-04 06:40:50.735 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-04-06 05:53:29.180 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-04-07 03:01:14.092 +1000,2023-12-07 11:21:17.225 +1100,mood,8
2024-04-08 06:29:39.607 +1000,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-04-08 06:29:43.174 +1000,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,7.32
2024-04-08 06:29:45.360 +1000,2022-09-10 20:36:44.882 +1000,mood,6.81
2024-04-08 13:06:15.134 +1000,2024-04-06 04:51:13.254 +1100,mood,7
2024-04-08 19:15:54.298 +1000,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,6.8
2024-04-09 01:51:24.237 +1000,2023-08-17 03:37:21.683 +1000,hours_of_sleep,8
2024-04-09 01:51:38.785 +1000,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5
2024-04-09 02:39:41.400 +1000,2024-03-27 08:59:52.256 +1100,mood,0
2024-04-09 05:04:02.047 +1000,2024-04-03 02:48:06.431 +1100,energy_level_upon_awakening,5
2024-04-09 07:49:48.949 +1000,2023-08-17 03:37:21.683 +1000,perception_of_productivity,4
2024-04-09 15:20:29.308 +1000,2023-12-07 11:21:17.225 +1100,hours_of_sleep,5
2024-04-09 15:20:41.123 +1000,2023-12-07 11:21:17.225 +1100,mood,8
2024-04-09 16:36:28.288 +1000,2024-03-18 21:59:51.879 +1100,energy_level_upon_awakening,8
2024-04-09 19:37:02.128 +1000,2022-09-10 20:36:44.882 +1000,perception_of_productivity,6.54
2024-04-09 19:37:04.245 +1000,2022-09-10 20:36:44.882 +1000,mood,7.88
2024-04-09 21:02:46.952 +1000,2024-04-04 00:34:32.972 +1100,mood,6
2024-04-09 22:44:36.965 +1000,2024-03-27 08:59:52.256 +1100,hours_of_sleep,0
2024-04-09 23:12:07.893 +1000,2024-04-06 04:51:13.254 +1100,hours_of_sleep,8
2024-04-10 01:27:09.764 +1000,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,10
2024-04-10 03:03:29.766 +1000,2023-12-07 11:21:17.225 +1100,perception_of_productivity,8
2024-04-10 03:15:54.795 +1000,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,4.5
2024-04-10 03:15:57.411 +1000,2023-08-17 03:37:21.683 +1000,mood,4
2024-04-10 04:50:16.398 +1000,2023-06-12 22:34:32.622 +1000,mood,7
2024-04-10 07:02:23.612 +1000,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-04-10 07:02:26.053 +1000,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,7.22
2024-04-10 07:02:29.013 +1000,2022-09-10 20:36:44.882 +1000,mood,8.15
2024-04-10 08:08:16.024 +1000,2022-08-28 20:42:11.356 +1000,mood,7
2024-04-10 09:08:32.304 +1000,2024-04-06 04:51:13.254 +1100,mood,7.58
2024-04-10 09:32:08.727 +1000,2024-04-03 02:48:06.431 +1100,perception_of_productivity,5
2024-04-10 09:37:08.317 +1000,2024-03-29 04:40:48.364 +1100,mood,7
2024-04-10 14:00:17.828 +1000,2023-06-28 03:46:07.052 +1000,hours_of_sleep,6
2024-04-10 14:00:34.476 +1000,2023-06-28 03:46:07.052 +1000,mood,10
2024-04-10 14:54:50.030 +1000,2023-01-26 02:57:05.097 +1100,perception_of_productivity,10
2024-04-10 14:55:07.293 +1000,2023-01-26 02:57:05.097 +1100,mood,10
2024-03-19 18:54:21.345 +1100,2023-05-09 10:46:26.748 +1000,mood,7
2024-03-19 20:02:19.266 +1100,2023-05-09 10:46:26.748 +1000,perception_of_productivity,5
2024-03-19 20:02:20.879 +1100,2023-05-09 10:46:26.748 +1000,mood,7
2024-03-19 20:15:28.811 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,7.97
2024-03-19 20:15:31.208 +1100,2022-09-10 20:36:44.882 +1000,mood,6.11
2024-03-19 20:27:40.499 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-03-19 20:27:47.168 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,7.5
2024-03-19 20:27:52.744 +1100,2024-01-30 00:50:40.963 +1100,mood,8.28
2024-03-19 21:30:27.725 +1100,2024-03-18 22:56:09.360 +1100,perception_of_productivity,6
2024-03-19 21:30:31.644 +1100,2024-03-18 22:56:09.360 +1100,mood,5.5
2024-03-19 22:24:34.334 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,0
2024-03-19 22:24:41.535 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,5
2024-03-19 22:24:45.855 +1100,2023-05-09 10:46:26.748 +1000,mood,6
2024-03-20 00:51:52.753 +1100,2024-03-13 07:12:27.026 +1100,hours_of_sleep,6
2024-03-20 02:24:51.146 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,9
2024-03-20 02:25:00.877 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,9
